Canadian CMA,Country,Continent,Gender,Population,Latitude,Longitude
Toronto,Oman,Asia,Men+,110,43.65107,-79.347015
Toronto,Qatar,Asia,Men+,280,43.65107,-79.347015
Toronto,Saudi Arabia,Asia,Men+,1910,43.65107,-79.347015
Toronto,Syria,Asia,Men+,4795,43.65107,-79.347015
Toronto,Tajikistan,Asia,Men+,60,43.65107,-79.347015
Toronto,Turkey,Asia,Men+,2380,43.65107,-79.347015
Toronto,Turkmenistan,Asia,Men+,15,43.65107,-79.347015
Toronto,United Arab Emirates,Asia,Men+,1660,43.65107,-79.347015
Toronto,Uzbekistan,Asia,Men+,195,43.65107,-79.347015
Toronto,West Bank and Gaza Strip,Asia,Men+,215,43.65107,-79.347015
Toronto,Yemen,Asia,Men+,260,43.65107,-79.347015
Toronto,China,Asia,Men+,17755,43.65107,-79.347015
Toronto,Hong Kong,Asia,Men+,795,43.65107,-79.347015
Toronto,Japan,Asia,Men+,245,43.65107,-79.347015
Toronto,"Korea, North",Asia,Men+,15,43.65107,-79.347015
Toronto,"Korea, South",Asia,Men+,1765,43.65107,-79.347015
Toronto,Macao,Asia,Men+,15,43.65107,-79.347015
Toronto,Mongolia,Asia,Men+,20,43.65107,-79.347015
Toronto,Taiwan,Asia,Men+,210,43.65107,-79.347015
Toronto,Cambodia,Asia,Men+,50,43.65107,-79.347015
Toronto,Indonesia,Asia,Men+,205,43.65107,-79.347015
Toronto,Malaysia,Asia,Men+,305,43.65107,-79.347015
Toronto,Myanmar,Asia,Men+,35,43.65107,-79.347015
Toronto,Philippines,Asia,Men+,14040,43.65107,-79.347015
Toronto,Singapore,Asia,Men+,180,43.65107,-79.347015
Toronto,Thailand,Asia,Men+,105,43.65107,-79.347015
Toronto,Viet Nam,Asia,Men+,1310,43.65107,-79.347015
Toronto,Bangladesh,Asia,Men+,2805,43.65107,-79.347015
Toronto,Bhutan,Asia,Men+,15,43.65107,-79.347015
Toronto,India,Asia,Men+,52600,43.65107,-79.347015
Toronto,Nepal,Asia,Men+,975,43.65107,-79.347015
Toronto,Pakistan,Asia,Men+,8125,43.65107,-79.347015
Toronto,Sri Lanka,Asia,Men+,2160,43.65107,-79.347015
Toronto,United States of America,North America,Women+,4440,43.65107,-79.347015
Toronto,Costa Rica,North America,Women+,70,43.65107,-79.347015
Toronto,El Salvador,North America,Women+,280,43.65107,-79.347015
Toronto,Guatemala,North America,Women+,85,43.65107,-79.347015
Toronto,Honduras,North America,Women+,135,43.65107,-79.347015
Toronto,Mexico,North America,Women+,1595,43.65107,-79.347015
Toronto,Nicaragua,North America,Women+,35,43.65107,-79.347015
Toronto,Panama,North America,Women+,60,43.65107,-79.347015
Toronto,Antigua and Barbuda,North America,Women+,55,43.65107,-79.347015
Toronto,Aruba,North America,Women+,10,43.65107,-79.347015
Toronto,Bahamas,North America,Women+,105,43.65107,-79.347015
Toronto,Barbados,North America,Women+,175,43.65107,-79.347015
Toronto,Cayman Islands,North America,Women+,15,43.65107,-79.347015
Toronto,Cuba,North America,Women+,340,43.65107,-79.347015
Toronto,Dominica,North America,Women+,30,43.65107,-79.347015
Toronto,Dominican Republic,North America,Women+,455,43.65107,-79.347015
Toronto,Grenada,North America,Women+,165,43.65107,-79.347015
Toronto,Haiti,North America,Women+,145,43.65107,-79.347015
Toronto,Jamaica,North America,Women+,3060,43.65107,-79.347015
Toronto,Saint Kitts and Nevis,North America,Women+,30,43.65107,-79.347015
Toronto,Saint Lucia,North America,Women+,460,43.65107,-79.347015
Toronto,Saint Vincent and the Grenadines,North America,Women+,515,43.65107,-79.347015
Toronto,Trinidad and Tobago,North America,Women+,640,43.65107,-79.347015
Toronto,Argentina,South America,Women+,190,43.65107,-79.347015
Toronto,Bolivia,South America,Women+,40,43.65107,-79.347015
Toronto,Brazil,South America,Women+,2945,43.65107,-79.347015
Toronto,Chile,South America,Women+,190,43.65107,-79.347015
Toronto,Colombia,South America,Women+,1195,43.65107,-79.347015
Toronto,Ecuador,South America,Women+,255,43.65107,-79.347015
Toronto,Guyana,South America,Women+,735,43.65107,-79.347015
Toronto,Paraguay,South America,Women+,10,43.65107,-79.347015
Toronto,Peru,South America,Women+,345,43.65107,-79.347015
Toronto,Suriname,South America,Women+,10,43.65107,-79.347015
Toronto,Uruguay,South America,Women+,60,43.65107,-79.347015
Toronto,Venezuela,South America,Women+,1240,43.65107,-79.347015
Toronto,Austria,Europe,Women+,40,43.65107,-79.347015
Toronto,Belgium,Europe,Women+,105,43.65107,-79.347015
Toronto,France,Europe,Women+,1015,43.65107,-79.347015
Toronto,Germany,Europe,Women+,445,43.65107,-79.347015
Toronto,Netherlands,Europe,Women+,135,43.65107,-79.347015
Toronto,Switzerland,Europe,Women+,80,43.65107,-79.347015
Toronto,Belarus,Europe,Women+,225,43.65107,-79.347015
Toronto,Bulgaria,Europe,Women+,120,43.65107,-79.347015
Toronto,Czechia,Europe,Women+,175,43.65107,-79.347015
Toronto,Estonia,Europe,Women+,40,43.65107,-79.347015
Toronto,Hungary,Europe,Women+,625,43.65107,-79.347015
Toronto,Latvia,Europe,Women+,70,43.65107,-79.347015
Toronto,Lithuania,Europe,Women+,75,43.65107,-79.347015
Toronto,Moldova,Europe,Women+,200,43.65107,-79.347015
Toronto,Poland,Europe,Women+,555,43.65107,-79.347015
Toronto,Romania,Europe,Women+,425,43.65107,-79.347015
Toronto,Russian Federation,Europe,Women+,2005,43.65107,-79.347015
Toronto,Slovakia,Europe,Women+,300,43.65107,-79.347015
Toronto,Ukraine,Europe,Women+,2200,43.65107,-79.347015
Toronto,Denmark,Europe,Women+,25,43.65107,-79.347015
Toronto,Finland,Europe,Women+,60,43.65107,-79.347015
Toronto,Ireland,Europe,Women+,555,43.65107,-79.347015
Toronto,Norway,Europe,Women+,40,43.65107,-79.347015
Toronto,Sweden,Europe,Women+,80,43.65107,-79.347015
Toronto,United Kingdom,Europe,Women+,1715,43.65107,-79.347015
Toronto,Albania,Europe,Women+,775,43.65107,-79.347015
Toronto,Andorra,Europe,Women+,15,43.65107,-79.347015
Toronto,Bosnia and Herzegovina,Europe,Women+,50,43.65107,-79.347015
Toronto,Croatia,Europe,Women+,150,43.65107,-79.347015
Toronto,Greece,Europe,Women+,250,43.65107,-79.347015
Toronto,Italy,Europe,Women+,525,43.65107,-79.347015
Toronto,Kosovo,Europe,Women+,85,43.65107,-79.347015
Toronto,Malta,Europe,Women+,10,43.65107,-79.347015
Toronto,North Macedonia,Europe,Women+,80,43.65107,-79.347015
Toronto,Portugal,Europe,Women+,910,43.65107,-79.347015
Toronto,Serbia,Europe,Women+,255,43.65107,-79.347015
Toronto,Slovenia,Europe,Women+,20,43.65107,-79.347015
Toronto,Spain,Europe,Women+,240,43.65107,-79.347015
Toronto,Benin,Africa,Women+,15,43.65107,-79.347015
Toronto,C̫te d'Ivoire,Africa,Women+,195,43.65107,-79.347015
Toronto,Gambia,Africa,Women+,15,43.65107,-79.347015
Toronto,Ghana,Africa,Women+,495,43.65107,-79.347015
Toronto,Guinea,Africa,Women+,20,43.65107,-79.347015
Toronto,Liberia,Africa,Women+,35,43.65107,-79.347015
Toronto,Mali,Africa,Women+,55,43.65107,-79.347015
Toronto,Nigeria,Africa,Women+,4555,43.65107,-79.347015
Toronto,Senegal,Africa,Women+,65,43.65107,-79.347015
Toronto,Sierra Leone,Africa,Women+,25,43.65107,-79.347015
Toronto,Togo,Africa,Women+,25,43.65107,-79.347015
Toronto,Burundi,Africa,Women+,110,43.65107,-79.347015
Toronto,Djibouti,Africa,Women+,35,43.65107,-79.347015
Toronto,Eritrea,Africa,Women+,1265,43.65107,-79.347015
Toronto,Ethiopia,Africa,Women+,1035,43.65107,-79.347015
Toronto,Kenya,Africa,Women+,295,43.65107,-79.347015
Toronto,Madagascar,Africa,Women+,10,43.65107,-79.347015
Toronto,Mauritius,Africa,Women+,350,43.65107,-79.347015
Toronto,Mozambique,Africa,Women+,10,43.65107,-79.347015
Toronto,Rwanda,Africa,Women+,60,43.65107,-79.347015
Toronto,Somalia,Africa,Women+,635,43.65107,-79.347015
Toronto,Tanzania,Africa,Women+,245,43.65107,-79.347015
Toronto,Uganda,Africa,Women+,295,43.65107,-79.347015
Toronto,Zambia,Africa,Women+,50,43.65107,-79.347015
Toronto,Zimbabwe,Africa,Women+,220,43.65107,-79.347015
Toronto,Algeria,Africa,Women+,200,43.65107,-79.347015
Toronto,Egypt,Africa,Women+,1865,43.65107,-79.347015
Toronto,Libya,Africa,Women+,195,43.65107,-79.347015
Toronto,Morocco,Africa,Women+,400,43.65107,-79.347015
Toronto,Sudan,Africa,Women+,395,43.65107,-79.347015
Toronto,Tunisia,Africa,Women+,120,43.65107,-79.347015
Toronto,Angola,Africa,Women+,80,43.65107,-79.347015
Toronto,Cameroon,Africa,Women+,320,43.65107,-79.347015
Toronto,Chad,Africa,Women+,15,43.65107,-79.347015
Toronto,"Congo, Democratic Republic of the",Africa,Women+,230,43.65107,-79.347015
Toronto,Botswana,Africa,Women+,45,43.65107,-79.347015
Toronto,Eswatini,Africa,Women+,25,43.65107,-79.347015
Toronto,Namibia,Africa,Women+,40,43.65107,-79.347015
Toronto,"South Africa, Republic of",Africa,Women+,775,43.65107,-79.347015
Toronto,Afghanistan,Asia,Women+,2365,43.65107,-79.347015
Toronto,Armenia,Asia,Women+,220,43.65107,-79.347015
Toronto,Azerbaijan,Asia,Women+,335,43.65107,-79.347015
Toronto,Bahrain,Asia,Women+,70,43.65107,-79.347015
Toronto,Cyprus,Asia,Women+,20,43.65107,-79.347015
Toronto,Georgia,Asia,Women+,190,43.65107,-79.347015
Toronto,Iran,Asia,Women+,5135,43.65107,-79.347015
Toronto,Iraq,Asia,Women+,3085,43.65107,-79.347015
Toronto,Israel,Asia,Women+,670,43.65107,-79.347015
Toronto,Jordan,Asia,Women+,400,43.65107,-79.347015
Toronto,Kazakhstan,Asia,Women+,325,43.65107,-79.347015
Toronto,Kuwait,Asia,Women+,340,43.65107,-79.347015
Toronto,Kyrgyzstan,Asia,Women+,90,43.65107,-79.347015
Toronto,Lebanon,Asia,Women+,795,43.65107,-79.347015
Toronto,Oman,Asia,Women+,75,43.65107,-79.347015
Toronto,Qatar,Asia,Women+,235,43.65107,-79.347015
Toronto,Saudi Arabia,Asia,Women+,1650,43.65107,-79.347015
Toronto,Syria,Asia,Women+,4500,43.65107,-79.347015
Toronto,Tajikistan,Asia,Women+,50,43.65107,-79.347015
Toronto,Turkey,Asia,Women+,1970,43.65107,-79.347015
Toronto,Turkmenistan,Asia,Women+,15,43.65107,-79.347015
Toronto,United Arab Emirates,Asia,Women+,1570,43.65107,-79.347015
Toronto,Uzbekistan,Asia,Women+,280,43.65107,-79.347015
Toronto,West Bank and Gaza Strip,Asia,Women+,205,43.65107,-79.347015
Toronto,Yemen,Asia,Women+,260,43.65107,-79.347015
Toronto,China,Asia,Women+,24925,43.65107,-79.347015
Toronto,Hong Kong,Asia,Women+,1135,43.65107,-79.347015
Toronto,Japan,Asia,Women+,820,43.65107,-79.347015
Toronto,"Korea, North",Asia,Women+,25,43.65107,-79.347015
Toronto,"Korea, South",Asia,Women+,2795,43.65107,-79.347015
Toronto,Macao,Asia,Women+,45,43.65107,-79.347015
Toronto,Mongolia,Asia,Women+,60,43.65107,-79.347015
Toronto,Taiwan,Asia,Women+,440,43.65107,-79.347015
Toronto,Brunei Darussalam,Asia,Women+,15,43.65107,-79.347015
Toronto,Cambodia,Asia,Women+,115,43.65107,-79.347015
Toronto,Indonesia,Asia,Women+,380,43.65107,-79.347015
Toronto,Laos,Asia,Women+,20,43.65107,-79.347015
Toronto,Malaysia,Asia,Women+,300,43.65107,-79.347015
Toronto,Myanmar,Asia,Women+,25,43.65107,-79.347015
Toronto,Philippines,Asia,Women+,18485,43.65107,-79.347015
Toronto,Singapore,Asia,Women+,240,43.65107,-79.347015
Toronto,Thailand,Asia,Women+,190,43.65107,-79.347015
Toronto,Viet Nam,Asia,Women+,2270,43.65107,-79.347015
Toronto,Bangladesh,Asia,Women+,2690,43.65107,-79.347015
Toronto,India,Asia,Women+,48355,43.65107,-79.347015
Toronto,Nepal,Asia,Women+,905,43.65107,-79.347015
Toronto,Pakistan,Asia,Women+,8400,43.65107,-79.347015
Toronto,Sri Lanka,Asia,Women+,2490,43.65107,-79.347015
Trois-Rivieres,United States of America,North America,Men+,20,46.349998,-72.550003
Trois-Rivieres,Mexico,North America,Men+,25,46.349998,-72.550003
Trois-Rivieres,Guadeloupe,North America,Men+,10,46.349998,-72.550003
Trois-Rivieres,Brazil,South America,Men+,10,46.349998,-72.550003
Trois-Rivieres,Colombia,South America,Men+,60,46.349998,-72.550003
Trois-Rivieres,Belgium,Europe,Men+,15,46.349998,-72.550003
Trois-Rivieres,France,Europe,Men+,65,46.349998,-72.550003
Trois-Rivieres,Benin,Africa,Men+,15,46.349998,-72.550003
Trois-Rivieres,C̫te d'Ivoire,Africa,Men+,55,46.349998,-72.550003
Trois-Rivieres,Burundi,Africa,Men+,10,46.349998,-72.550003
Trois-Rivieres,Madagascar,Africa,Men+,15,46.349998,-72.550003
Trois-Rivieres,Mauritius,Africa,Men+,15,46.349998,-72.550003
Trois-Rivieres,Algeria,Africa,Men+,25,46.349998,-72.550003
Trois-Rivieres,Morocco,Africa,Men+,20,46.349998,-72.550003
Trois-Rivieres,Tunisia,Africa,Men+,25,46.349998,-72.550003
Trois-Rivieres,Cameroon,Africa,Men+,80,46.349998,-72.550003
Trois-Rivieres,Central African Republic,Africa,Men+,10,46.349998,-72.550003
Trois-Rivieres,Chad,Africa,Men+,10,46.349998,-72.550003
Trois-Rivieres,"Congo, Democratic Republic of the",Africa,Men+,30,46.349998,-72.550003
Trois-Rivieres,Lebanon,Asia,Men+,10,46.349998,-72.550003
Trois-Rivieres,Syria,Asia,Men+,45,46.349998,-72.550003
Trois-Rivieres,Turkey,Asia,Men+,10,46.349998,-72.550003
Trois-Rivieres,Taiwan,Asia,Men+,10,46.349998,-72.550003
Trois-Rivieres,Philippines,Asia,Men+,15,46.349998,-72.550003
Trois-Rivieres,Costa Rica,North America,Women+,15,46.349998,-72.550003
Trois-Rivieres,Mexico,North America,Women+,20,46.349998,-72.550003
Trois-Rivieres,Panama,North America,Women+,10,46.349998,-72.550003
Trois-Rivieres,Cuba,North America,Women+,10,46.349998,-72.550003
Trois-Rivieres,Guadeloupe,North America,Women+,10,46.349998,-72.550003
Trois-Rivieres,Brazil,South America,Women+,10,46.349998,-72.550003
Trois-Rivieres,Colombia,South America,Women+,45,46.349998,-72.550003
Trois-Rivieres,Peru,South America,Women+,10,46.349998,-72.550003
Trois-Rivieres,Venezuela,South America,Women+,10,46.349998,-72.550003
Trois-Rivieres,Belgium,Europe,Women+,15,46.349998,-72.550003
Trois-Rivieres,France,Europe,Women+,40,46.349998,-72.550003
Trois-Rivieres,Switzerland,Europe,Women+,10,46.349998,-72.550003
Trois-Rivieres,Ukraine,Europe,Women+,15,46.349998,-72.550003
Trois-Rivieres,C̫te d'Ivoire,Africa,Women+,110,46.349998,-72.550003
Trois-Rivieres,Guinea,Africa,Women+,10,46.349998,-72.550003
Trois-Rivieres,Togo,Africa,Women+,20,46.349998,-72.550003
Trois-Rivieres,Burundi,Africa,Women+,15,46.349998,-72.550003
Trois-Rivieres,Madagascar,Africa,Women+,30,46.349998,-72.550003
Trois-Rivieres,Mauritius,Africa,Women+,10,46.349998,-72.550003
Trois-Rivieres,Uganda,Africa,Women+,10,46.349998,-72.550003
Trois-Rivieres,Algeria,Africa,Women+,20,46.349998,-72.550003
Trois-Rivieres,Morocco,Africa,Women+,30,46.349998,-72.550003
Trois-Rivieres,Tunisia,Africa,Women+,10,46.349998,-72.550003
Trois-Rivieres,Cameroon,Africa,Women+,80,46.349998,-72.550003
Trois-Rivieres,Central African Republic,Africa,Women+,10,46.349998,-72.550003
Trois-Rivieres,Chad,Africa,Women+,10,46.349998,-72.550003
Trois-Rivieres,"Congo, Democratic Republic of the",Africa,Women+,15,46.349998,-72.550003
Trois-Rivieres,Lebanon,Asia,Women+,15,46.349998,-72.550003
Trois-Rivieres,Syria,Asia,Women+,35,46.349998,-72.550003
Trois-Rivieres,China,Asia,Women+,20,46.349998,-72.550003
Trois-Rivieres,Taiwan,Asia,Women+,10,46.349998,-72.550003
Trois-Rivieres,Philippines,Asia,Women+,30,46.349998,-72.550003
Trois-Rivieres,United States of America,North America,Men+,20,46.349998,-72.550003
Trois-Rivieres,Mexico,North America,Men+,25,46.349998,-72.550003
Trois-Rivieres,Guadeloupe,North America,Men+,10,46.349998,-72.550003
Trois-Rivieres,Brazil,South America,Men+,10,46.349998,-72.550003
Trois-Rivieres,Colombia,South America,Men+,60,46.349998,-72.550003
Trois-Rivieres,Belgium,Europe,Men+,10,46.349998,-72.550003
Trois-Rivieres,France,Europe,Men+,65,46.349998,-72.550003
Trois-Rivieres,Benin,Africa,Men+,15,46.349998,-72.550003
Trois-Rivieres,C̫te d'Ivoire,Africa,Men+,55,46.349998,-72.550003
Trois-Rivieres,Burundi,Africa,Men+,10,46.349998,-72.550003
Trois-Rivieres,Madagascar,Africa,Men+,15,46.349998,-72.550003
Trois-Rivieres,Mauritius,Africa,Men+,15,46.349998,-72.550003
Trois-Rivieres,Algeria,Africa,Men+,25,46.349998,-72.550003
Trois-Rivieres,Morocco,Africa,Men+,15,46.349998,-72.550003
Trois-Rivieres,Tunisia,Africa,Men+,25,46.349998,-72.550003
Trois-Rivieres,Cameroon,Africa,Men+,80,46.349998,-72.550003
Trois-Rivieres,Central African Republic,Africa,Men+,10,46.349998,-72.550003
Trois-Rivieres,Chad,Africa,Men+,10,46.349998,-72.550003
Trois-Rivieres,"Congo, Democratic Republic of the",Africa,Men+,25,46.349998,-72.550003
Trois-Rivieres,Syria,Asia,Men+,45,46.349998,-72.550003
Trois-Rivieres,Taiwan,Asia,Men+,10,46.349998,-72.550003
Trois-Rivieres,Philippines,Asia,Men+,15,46.349998,-72.550003
Trois-Rivieres,Costa Rica,North America,Women+,15,46.349998,-72.550003
Trois-Rivieres,Mexico,North America,Women+,20,46.349998,-72.550003
Trois-Rivieres,Panama,North America,Women+,10,46.349998,-72.550003
Trois-Rivieres,Cuba,North America,Women+,10,46.349998,-72.550003
Trois-Rivieres,Guadeloupe,North America,Women+,10,46.349998,-72.550003
Trois-Rivieres,Brazil,South America,Women+,10,46.349998,-72.550003
Trois-Rivieres,Colombia,South America,Women+,35,46.349998,-72.550003
Trois-Rivieres,Peru,South America,Women+,10,46.349998,-72.550003
Trois-Rivieres,Venezuela,South America,Women+,10,46.349998,-72.550003
Trois-Rivieres,Belgium,Europe,Women+,15,46.349998,-72.550003
Trois-Rivieres,France,Europe,Women+,40,46.349998,-72.550003
Trois-Rivieres,Switzerland,Europe,Women+,10,46.349998,-72.550003
Trois-Rivieres,Ukraine,Europe,Women+,15,46.349998,-72.550003
Trois-Rivieres,C̫te d'Ivoire,Africa,Women+,100,46.349998,-72.550003
Trois-Rivieres,Guinea,Africa,Women+,10,46.349998,-72.550003
Trois-Rivieres,Togo,Africa,Women+,20,46.349998,-72.550003
Trois-Rivieres,Burundi,Africa,Women+,15,46.349998,-72.550003
Trois-Rivieres,Madagascar,Africa,Women+,30,46.349998,-72.550003
Trois-Rivieres,Mauritius,Africa,Women+,10,46.349998,-72.550003
Trois-Rivieres,Uganda,Africa,Women+,10,46.349998,-72.550003
Trois-Rivieres,Algeria,Africa,Women+,20,46.349998,-72.550003
Trois-Rivieres,Morocco,Africa,Women+,20,46.349998,-72.550003
Trois-Rivieres,Tunisia,Africa,Women+,10,46.349998,-72.550003
Trois-Rivieres,Cameroon,Africa,Women+,80,46.349998,-72.550003
Trois-Rivieres,Central African Republic,Africa,Women+,10,46.349998,-72.550003
Trois-Rivieres,Chad,Africa,Women+,10,46.349998,-72.550003
Trois-Rivieres,"Congo, Democratic Republic of the",Africa,Women+,15,46.349998,-72.550003
Trois-Rivieres,Lebanon,Asia,Women+,15,46.349998,-72.550003
Trois-Rivieres,Syria,Asia,Women+,30,46.349998,-72.550003
Trois-Rivieres,China,Asia,Women+,20,46.349998,-72.550003
Trois-Rivieres,Taiwan,Asia,Women+,10,46.349998,-72.550003
Trois-Rivieres,Philippines,Asia,Women+,30,46.349998,-72.550003
Vancouver,United States of America,North America,Men+,2780,49.246292,-123.116226
Vancouver,Costa Rica,North America,Men+,40,49.246292,-123.116226
Vancouver,El Salvador,North America,Men+,125,49.246292,-123.116226
Vancouver,Guatemala,North America,Men+,65,49.246292,-123.116226
Vancouver,Honduras,North America,Men+,160,49.246292,-123.116226
Vancouver,Mexico,North America,Men+,1210,49.246292,-123.116226
Vancouver,Nicaragua,North America,Men+,55,49.246292,-123.116226
Vancouver,Panama,North America,Men+,10,49.246292,-123.116226
Vancouver,Bahamas,North America,Men+,20,49.246292,-123.116226
Vancouver,Barbados,North America,Men+,10,49.246292,-123.116226
Vancouver,Bermuda,North America,Men+,10,49.246292,-123.116226
Vancouver,Cuba,North America,Men+,20,49.246292,-123.116226
Vancouver,Cura̤ao,North America,Men+,10,49.246292,-123.116226
Vancouver,Dominican Republic,North America,Men+,65,49.246292,-123.116226
Vancouver,Haiti,North America,Men+,15,49.246292,-123.116226
Vancouver,Jamaica,North America,Men+,190,49.246292,-123.116226
Vancouver,Puerto Rico,North America,Men+,10,49.246292,-123.116226
Vancouver,Trinidad and Tobago,North America,Men+,40,49.246292,-123.116226
Vancouver,Argentina,South America,Men+,140,49.246292,-123.116226
Vancouver,Bolivia,South America,Men+,15,49.246292,-123.116226
Vancouver,Brazil,South America,Men+,2210,49.246292,-123.116226
Vancouver,Chile,South America,Men+,145,49.246292,-123.116226
Vancouver,Colombia,South America,Men+,405,49.246292,-123.116226
Vancouver,Ecuador,South America,Men+,60,49.246292,-123.116226
Vancouver,Guyana,South America,Men+,10,49.246292,-123.116226
Vancouver,Paraguay,South America,Men+,10,49.246292,-123.116226
Vancouver,Peru,South America,Men+,125,49.246292,-123.116226
Vancouver,Uruguay,South America,Men+,15,49.246292,-123.116226
Vancouver,Venezuela,South America,Men+,170,49.246292,-123.116226
Vancouver,Austria,Europe,Men+,45,49.246292,-123.116226
Vancouver,Belgium,Europe,Men+,120,49.246292,-123.116226
Vancouver,France,Europe,Men+,740,49.246292,-123.116226
Vancouver,Germany,Europe,Men+,395,49.246292,-123.116226
Vancouver,Netherlands,Europe,Men+,125,49.246292,-123.116226
Vancouver,Switzerland,Europe,Men+,70,49.246292,-123.116226
Vancouver,Belarus,Europe,Men+,50,49.246292,-123.116226
Vancouver,Bulgaria,Europe,Men+,40,49.246292,-123.116226
Vancouver,Czechia,Europe,Men+,175,49.246292,-123.116226
Vancouver,Hungary,Europe,Men+,90,49.246292,-123.116226
Vancouver,Latvia,Europe,Men+,25,49.246292,-123.116226
Vancouver,Lithuania,Europe,Men+,30,49.246292,-123.116226
Vancouver,Moldova,Europe,Men+,90,49.246292,-123.116226
Vancouver,Poland,Europe,Men+,180,49.246292,-123.116226
Vancouver,Romania,Europe,Men+,155,49.246292,-123.116226
Vancouver,Russian Federation,Europe,Men+,725,49.246292,-123.116226
Vancouver,Slovakia,Europe,Men+,145,49.246292,-123.116226
Vancouver,Ukraine,Europe,Men+,730,49.246292,-123.116226
Vancouver,Denmark,Europe,Men+,65,49.246292,-123.116226
Vancouver,Finland,Europe,Men+,50,49.246292,-123.116226
Vancouver,Iceland,Europe,Men+,15,49.246292,-123.116226
Vancouver,Ireland,Europe,Men+,1295,49.246292,-123.116226
Vancouver,Norway,Europe,Men+,20,49.246292,-123.116226
Vancouver,Sweden,Europe,Men+,90,49.246292,-123.116226
Vancouver,United Kingdom,Europe,Men+,2690,49.246292,-123.116226
Vancouver,Albania,Europe,Men+,35,49.246292,-123.116226
Vancouver,Bosnia and Herzegovina,Europe,Men+,55,49.246292,-123.116226
Vancouver,Croatia,Europe,Men+,160,49.246292,-123.116226
Vancouver,Greece,Europe,Men+,115,49.246292,-123.116226
Vancouver,Italy,Europe,Men+,445,49.246292,-123.116226
Vancouver,Kosovo,Europe,Men+,10,49.246292,-123.116226
Vancouver,North Macedonia,Europe,Men+,25,49.246292,-123.116226
Vancouver,Portugal,Europe,Men+,85,49.246292,-123.116226
Vancouver,Serbia,Europe,Men+,255,49.246292,-123.116226
Vancouver,Slovenia,Europe,Men+,25,49.246292,-123.116226
Vancouver,Spain,Europe,Men+,325,49.246292,-123.116226
Vancouver,C̫te d'Ivoire,Africa,Men+,20,49.246292,-123.116226
Vancouver,Gambia,Africa,Men+,15,49.246292,-123.116226
Vancouver,Ghana,Africa,Men+,160,49.246292,-123.116226
Vancouver,Nigeria,Africa,Men+,575,49.246292,-123.116226
Vancouver,Sierra Leone,Africa,Men+,10,49.246292,-123.116226
Vancouver,Burundi,Africa,Men+,25,49.246292,-123.116226
Vancouver,Eritrea,Africa,Men+,865,49.246292,-123.116226
Vancouver,Ethiopia,Africa,Men+,270,49.246292,-123.116226
Vancouver,Kenya,Africa,Men+,120,49.246292,-123.116226
Vancouver,Malawi,Africa,Men+,40,49.246292,-123.116226
Vancouver,Mauritius,Africa,Men+,80,49.246292,-123.116226
Vancouver,Rwanda,Africa,Men+,20,49.246292,-123.116226
Vancouver,Somalia,Africa,Men+,120,49.246292,-123.116226
Vancouver,South Sudan,Africa,Men+,10,49.246292,-123.116226
Vancouver,Tanzania,Africa,Men+,20,49.246292,-123.116226
Vancouver,Uganda,Africa,Men+,85,49.246292,-123.116226
Vancouver,Zambia,Africa,Men+,10,49.246292,-123.116226
Vancouver,Zimbabwe,Africa,Men+,65,49.246292,-123.116226
Vancouver,Algeria,Africa,Men+,40,49.246292,-123.116226
Vancouver,Egypt,Africa,Men+,290,49.246292,-123.116226
Vancouver,Libya,Africa,Men+,80,49.246292,-123.116226
Vancouver,Morocco,Africa,Men+,100,49.246292,-123.116226
Vancouver,Sudan,Africa,Men+,85,49.246292,-123.116226
Vancouver,Tunisia,Africa,Men+,55,49.246292,-123.116226
Vancouver,Cameroon,Africa,Men+,55,49.246292,-123.116226
Vancouver,"Congo, Democratic Republic of the",Africa,Men+,135,49.246292,-123.116226
Vancouver,"Congo, Republic of the",Africa,Men+,10,49.246292,-123.116226
Vancouver,Namibia,Africa,Men+,25,49.246292,-123.116226
Vancouver,"South Africa, Republic of",Africa,Men+,610,49.246292,-123.116226
Vancouver,Afghanistan,Asia,Men+,660,49.246292,-123.116226
Vancouver,Armenia,Asia,Men+,40,49.246292,-123.116226
Vancouver,Azerbaijan,Asia,Men+,45,49.246292,-123.116226
Vancouver,Bahrain,Asia,Men+,25,49.246292,-123.116226
Vancouver,Cyprus,Asia,Men+,15,49.246292,-123.116226
Vancouver,Georgia,Asia,Men+,55,49.246292,-123.116226
Vancouver,Iran,Asia,Men+,2765,49.246292,-123.116226
Vancouver,Iraq,Asia,Men+,785,49.246292,-123.116226
Vancouver,Israel,Asia,Men+,310,49.246292,-123.116226
Vancouver,Jordan,Asia,Men+,180,49.246292,-123.116226
Vancouver,Kazakhstan,Asia,Men+,95,49.246292,-123.116226
Vancouver,Kuwait,Asia,Men+,120,49.246292,-123.116226
Vancouver,Kyrgyzstan,Asia,Men+,55,49.246292,-123.116226
Vancouver,Lebanon,Asia,Men+,135,49.246292,-123.116226
Vancouver,Oman,Asia,Men+,15,49.246292,-123.116226
Vancouver,Qatar,Asia,Men+,20,49.246292,-123.116226
Vancouver,Saudi Arabia,Asia,Men+,300,49.246292,-123.116226
Vancouver,Syria,Asia,Men+,1815,49.246292,-123.116226
Vancouver,Turkey,Asia,Men+,485,49.246292,-123.116226
Vancouver,Turkmenistan,Asia,Men+,20,49.246292,-123.116226
Vancouver,United Arab Emirates,Asia,Men+,235,49.246292,-123.116226
