"REF_DATE","GEO","DGUID","Single and multiple mother tongue responses (3)","Age (8D)","Gender (3)","Statistics (3)","Mother tongue (234)","Immigrant status and period of immigration (11)","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2021","Edmonton (CMA), Alta.","2021S0503835","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Russian","2016 to 2021","","0","units","0","","126.1.1.3.1.87.10","490","","","","0"
"2021","Edmonton (CMA), Alta.","2021S0503835","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Serbo-Croatian","2016 to 2021","","0","units","0","","126.1.1.3.1.89.10","230","","","","0"
"2021","Edmonton (CMA), Alta.","2021S0503835","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Croatian","2016 to 2021","","0","units","0","","126.1.1.3.1.91.10","145","","","","0"
"2021","Edmonton (CMA), Alta.","2021S0503835","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Serbian","2016 to 2021","","0","units","0","","126.1.1.3.1.92.10","75","","","","0"
"2021","Edmonton (CMA), Alta.","2021S0503835","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Slovak","2016 to 2021","","0","units","0","","126.1.1.3.1.94.10","15","","","","0"
"2021","Edmonton (CMA), Alta.","2021S0503835","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Ukrainian","2016 to 2021","","0","units","0","","126.1.1.3.1.96.10","360","","","","0"
"2021","Edmonton (CMA), Alta.","2021S0503835","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","German","2016 to 2021","","0","units","0","","126.1.1.3.1.106.10","115","","","","0"
"2021","Edmonton (CMA), Alta.","2021S0503835","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Afrikaans","2016 to 2021","","0","units","0","","126.1.1.3.1.111.10","85","","","","0"
"2021","Edmonton (CMA), Alta.","2021S0503835","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Dutch","2016 to 2021","","0","units","0","","126.1.1.3.1.112.10","10","","","","0"
"2021","Edmonton (CMA), Alta.","2021S0503835","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Swedish","2016 to 2021","","0","units","0","","126.1.1.3.1.121.10","20","","","","0"
"2021","Edmonton (CMA), Alta.","2021S0503835","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Greek","2016 to 2021","","0","units","0","","126.1.1.3.1.123.10","15","","","","0"
"2021","Edmonton (CMA), Alta.","2021S0503835","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Assamese","2016 to 2021","","0","units","0","","126.1.1.3.1.126.10","10","","","","0"
"2021","Edmonton (CMA), Alta.","2021S0503835","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Bengali","2016 to 2021","","0","units","0","","126.1.1.3.1.127.10","290","","","","0"
"2021","Edmonton (CMA), Alta.","2021S0503835","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Gujarati","2016 to 2021","","0","units","0","","126.1.1.3.1.128.10","835","","","","0"
"2021","Edmonton (CMA), Alta.","2021S0503835","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Hindi","2016 to 2021","","0","units","0","","126.1.1.3.1.129.10","1195","","","","0"
"2021","Edmonton (CMA), Alta.","2021S0503835","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Marathi","2016 to 2021","","0","units","0","","126.1.1.3.1.133.10","125","","","","0"
"2021","Edmonton (CMA), Alta.","2021S0503835","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Nepali","2016 to 2021","","0","units","0","","126.1.1.3.1.134.10","285","","","","0"
"2021","Edmonton (CMA), Alta.","2021S0503835","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Punjabi (Panjabi)","2016 to 2021","","0","units","0","","126.1.1.3.1.138.10","3525","","","","0"
"2021","Edmonton (CMA), Alta.","2021S0503835","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Sindhi","2016 to 2021","","0","units","0","","126.1.1.3.1.140.10","15","","","","0"
"2021","Edmonton (CMA), Alta.","2021S0503835","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Sinhala (Sinhalese)","2016 to 2021","","0","units","0","","126.1.1.3.1.141.10","170","","","","0"
"2021","Edmonton (CMA), Alta.","2021S0503835","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Urdu","2016 to 2021","","0","units","0","","126.1.1.3.1.142.10","670","","","","0"
"2021","Edmonton (CMA), Alta.","2021S0503835","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Indo-Aryan languages, n.i.e.","2016 to 2021","","0","units","0","","126.1.1.3.1.143.10","25","","","","0"
"2021","Edmonton (CMA), Alta.","2021S0503835","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Kurdish","2016 to 2021","","0","units","0","","126.1.1.3.1.146.10","100","","","","0"
"2021","Edmonton (CMA), Alta.","2021S0503835","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Pashto","2016 to 2021","","0","units","0","","126.1.1.3.1.148.10","60","","","","0"
"2021","Edmonton (CMA), Alta.","2021S0503835","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Dari","2016 to 2021","","0","units","0","","126.1.1.3.1.150.10","150","","","","0"
"2021","Edmonton (CMA), Alta.","2021S0503835","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Iranian Persian","2016 to 2021","","0","units","0","","126.1.1.3.1.151.10","220","","","","0"
"2021","Edmonton (CMA), Alta.","2021S0503835","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Persian (Farsi), n.o.s.","2016 to 2021","","0","units","0","","126.1.1.3.1.152.10","45","","","","0"
"2021","Edmonton (CMA), Alta.","2021S0503835","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Italian","2016 to 2021","","0","units","0","","126.1.1.3.1.157.10","30","","","","0"
"2021","Edmonton (CMA), Alta.","2021S0503835","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Portuguese","2016 to 2021","","0","units","0","","126.1.1.3.1.158.10","295","","","","0"
"2021","Edmonton (CMA), Alta.","2021S0503835","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Romanian","2016 to 2021","","0","units","0","","126.1.1.3.1.159.10","90","","","","0"
"2021","Edmonton (CMA), Alta.","2021S0503835","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Spanish","2016 to 2021","","0","units","0","","126.1.1.3.1.160.10","1555","","","","0"
"2021","Edmonton (CMA), Alta.","2021S0503835","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Japanese","2016 to 2021","","0","units","0","","126.1.1.3.1.163.10","100","","","","0"
"2021","Edmonton (CMA), Alta.","2021S0503835","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Korean","2016 to 2021","","0","units","0","","126.1.1.3.1.164.10","700","","","","0"
"2021","Edmonton (CMA), Alta.","2021S0503835","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Mongolian","2016 to 2021","","0","units","0","","126.1.1.3.1.165.10","10","","","","0"
"2021","Edmonton (CMA), Alta.","2021S0503835","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Akan (Twi)","2016 to 2021","","0","units","0","","126.1.1.3.1.167.10","70","","","","0"
"2021","Edmonton (CMA), Alta.","2021S0503835","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Edo","2016 to 2021","","0","units","0","","126.1.1.3.1.169.10","15","","","","0"
"2021","Edmonton (CMA), Alta.","2021S0503835","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Éwé","2016 to 2021","","0","units","0","","126.1.1.3.1.170.10","20","","","","0"
"2021","Edmonton (CMA), Alta.","2021S0503835","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Fulah (Pular, Pulaar, Fulfulde)","2016 to 2021","","0","units","0","","126.1.1.3.1.171.10","30","","","","0"
"2021","Edmonton (CMA), Alta.","2021S0503835","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Ga","2016 to 2021","","0","units","0","","126.1.1.3.1.172.10","15","","","","0"
"2021","Edmonton (CMA), Alta.","2021S0503835","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Ganda","2016 to 2021","","0","units","0","","126.1.1.3.1.173.10","45","","","","0"
"2021","Edmonton (CMA), Alta.","2021S0503835","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Igbo","2016 to 2021","","0","units","0","","126.1.1.3.1.175.10","90","","","","0"
"2021","Edmonton (CMA), Alta.","2021S0503835","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Kinyarwanda (Rwanda)","2016 to 2021","","0","units","0","","126.1.1.3.1.176.10","170","","","","0"
"2021","Edmonton (CMA), Alta.","2021S0503835","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Lingala","2016 to 2021","","0","units","0","","126.1.1.3.1.177.10","20","","","","0"
"2021","Edmonton (CMA), Alta.","2021S0503835","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Ndebele","2016 to 2021","","0","units","0","","126.1.1.3.1.181.10","15","","","","0"
"2021","Edmonton (CMA), Alta.","2021S0503835","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Rundi (Kirundi)","2016 to 2021","","0","units","0","","126.1.1.3.1.182.10","90","","","","0"
"2021","Edmonton (CMA), Alta.","2021S0503835","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Shona","2016 to 2021","","0","units","0","","126.1.1.3.1.183.10","70","","","","0"
"2021","Edmonton (CMA), Alta.","2021S0503835","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Swahili","2016 to 2021","","0","units","0","","126.1.1.3.1.186.10","225","","","","0"
"2021","Edmonton (CMA), Alta.","2021S0503835","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Wolof","2016 to 2021","","0","units","0","","126.1.1.3.1.188.10","15","","","","0"
"2021","Edmonton (CMA), Alta.","2021S0503835","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Yoruba","2016 to 2021","","0","units","0","","126.1.1.3.1.189.10","310","","","","0"
"2021","Edmonton (CMA), Alta.","2021S0503835","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Niger-Congo languages, n.i.e.","2016 to 2021","","0","units","0","","126.1.1.3.1.190.10","210","","","","0"
"2021","Edmonton (CMA), Alta.","2021S0503835","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Dinka","2016 to 2021","","0","units","0","","126.1.1.3.1.192.10","40","","","","0"
"2021","Edmonton (CMA), Alta.","2021S0503835","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Nilo-Saharan languages, n.i.e.","2016 to 2021","","0","units","0","","126.1.1.3.1.194.10","15","","","","0"
"2021","Edmonton (CMA), Alta.","2021S0503835","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Mandarin","2016 to 2021","","0","units","0","","126.1.1.3.1.203.10","1855","","","","0"
"2021","Edmonton (CMA), Alta.","2021S0503835","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Min Nan (Chaochow, Teochow, Fukien, Taiwanese)","2016 to 2021","","0","units","0","","126.1.1.3.1.205.10","25","","","","0"
"2021","Edmonton (CMA), Alta.","2021S0503835","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Wu (Shanghainese)","2016 to 2021","","0","units","0","","126.1.1.3.1.206.10","10","","","","0"
"2021","Edmonton (CMA), Alta.","2021S0503835","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Yue (Cantonese)","2016 to 2021","","0","units","0","","126.1.1.3.1.207.10","400","","","","0"
"2021","Edmonton (CMA), Alta.","2021S0503835","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Burmese","2016 to 2021","","0","units","0","","126.1.1.3.1.211.10","15","","","","0"
"2021","Edmonton (CMA), Alta.","2021S0503835","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","S'gaw Karen","2016 to 2021","","0","units","0","","126.1.1.3.1.214.10","20","","","","0"
"2021","Edmonton (CMA), Alta.","2021S0503835","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Tibeto-Burman languages, n.i.e.","2016 to 2021","","0","units","0","","126.1.1.3.1.217.10","10","","","","0"
"2021","Edmonton (CMA), Alta.","2021S0503835","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Thai","2016 to 2021","","0","units","0","","126.1.1.3.1.221.10","100","","","","0"
"2021","Edmonton (CMA), Alta.","2021S0503835","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Azerbaijani","2016 to 2021","","0","units","0","","126.1.1.3.1.224.10","20","","","","0"
"2021","Edmonton (CMA), Alta.","2021S0503835","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Turkish","2016 to 2021","","0","units","0","","126.1.1.3.1.226.10","175","","","","0"
"2021","Edmonton (CMA), Alta.","2021S0503835","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Turkic languages, n.i.e.","2016 to 2021","","0","units","0","","126.1.1.3.1.229.10","10","","","","0"
"2021","Edmonton (CMA), Alta.","2021S0503835","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Hungarian","2016 to 2021","","0","units","0","","126.1.1.3.1.233.10","45","","","","0"
"2021","Grande Prairie (CA), Alta.","2021S0504850","Total - Single and multiple mother tongue responses","Total - Age","Men+","Count","Total - Mother tongue","2016 to 2021","","0","units","0","","127.1.1.2.1.1.10","1260","","","","0"
"2021","Grande Prairie (CA), Alta.","2021S0504850","Total - Single and multiple mother tongue responses","Total - Age","Men+","Count","English","2016 to 2021","","0","units","0","","127.1.1.2.1.3.10","495","","","","0"
"2021","Grande Prairie (CA), Alta.","2021S0504850","Total - Single and multiple mother tongue responses","Total - Age","Men+","Count","French","2016 to 2021","","0","units","0","","127.1.1.2.1.4.10","10","","","","0"
"2021","Grande Prairie (CA), Alta.","2021S0504850","Total - Single and multiple mother tongue responses","Total - Age","Men+","Count","Somali","2016 to 2021","","0","units","0","","127.1.1.2.1.20.10","15","","","","0"
"2021","Grande Prairie (CA), Alta.","2021S0504850","Total - Single and multiple mother tongue responses","Total - Age","Men+","Count","Arabic","2016 to 2021","","0","units","0","","127.1.1.2.1.24.10","50","","","","0"
"2021","Grande Prairie (CA), Alta.","2021S0504850","Total - Single and multiple mother tongue responses","Total - Age","Men+","Count","Tigrigna","2016 to 2021","","0","units","0","","127.1.1.2.1.32.10","15","","","","0"
"2021","Grande Prairie (CA), Alta.","2021S0504850","Total - Single and multiple mother tongue responses","Total - Age","Men+","Count","Bisaya, n.o.s.","2016 to 2021","","0","units","0","","127.1.1.2.1.40.10","25","","","","0"
"2021","Grande Prairie (CA), Alta.","2021S0504850","Total - Single and multiple mother tongue responses","Total - Age","Men+","Count","Cebuano","2016 to 2021","","0","units","0","","127.1.1.2.1.41.10","20","","","","0"
"2021","Grande Prairie (CA), Alta.","2021S0504850","Total - Single and multiple mother tongue responses","Total - Age","Men+","Count","Hiligaynon","2016 to 2021","","0","units","0","","127.1.1.2.1.43.10","20","","","","0"
"2021","Grande Prairie (CA), Alta.","2021S0504850","Total - Single and multiple mother tongue responses","Total - Age","Men+","Count","Ilocano","2016 to 2021","","0","units","0","","127.1.1.2.1.44.10","30","","","","0"
"2021","Grande Prairie (CA), Alta.","2021S0504850","Total - Single and multiple mother tongue responses","Total - Age","Men+","Count","Tagalog (Pilipino, Filipino)","2016 to 2021","","0","units","0","","127.1.1.2.1.54.10","450","","","","0"
"2021","Grande Prairie (CA), Alta.","2021S0504850","Total - Single and multiple mother tongue responses","Total - Age","Men+","Count","Malayalam","2016 to 2021","","0","units","0","","127.1.1.2.1.67.10","25","","","","0"
"2021","Grande Prairie (CA), Alta.","2021S0504850","Total - Single and multiple mother tongue responses","Total - Age","Men+","Count","Tamil","2016 to 2021","","0","units","0","","127.1.1.2.1.68.10","10","","","","0"
"2021","Grande Prairie (CA), Alta.","2021S0504850","Total - Single and multiple mother tongue responses","Total - Age","Men+","Count","Slavic languages","2016 to 2021","","0","units","0","","127.1.1.2.1.81.10","20","","","","0"
"2021","Grande Prairie (CA), Alta.","2021S0504850","Total - Single and multiple mother tongue responses","Total - Age","Men+","Count","Serbo-Croatian","2016 to 2021","","0","units","0","","127.1.1.2.1.89.10","10","","","","0"
"2021","Grande Prairie (CA), Alta.","2021S0504850","Total - Single and multiple mother tongue responses","Total - Age","Men+","Count","Croatian","2016 to 2021","","0","units","0","","127.1.1.2.1.91.10","10","","","","0"
"2021","Grande Prairie (CA), Alta.","2021S0504850","Total - Single and multiple mother tongue responses","Total - Age","Men+","Count","Gujarati","2016 to 2021","","0","units","0","","127.1.1.2.1.128.10","20","","","","0"
"2021","Grande Prairie (CA), Alta.","2021S0504850","Total - Single and multiple mother tongue responses","Total - Age","Men+","Count","Hindi","2016 to 2021","","0","units","0","","127.1.1.2.1.129.10","35","","","","0"
"2021","Grande Prairie (CA), Alta.","2021S0504850","Total - Single and multiple mother tongue responses","Total - Age","Men+","Count","Nepali","2016 to 2021","","0","units","0","","127.1.1.2.1.134.10","10","","","","0"
"2021","Grande Prairie (CA), Alta.","2021S0504850","Total - Single and multiple mother tongue responses","Total - Age","Men+","Count","Punjabi (Panjabi)","2016 to 2021","","0","units","0","","127.1.1.2.1.138.10","55","","","","0"
"2021","Grande Prairie (CA), Alta.","2021S0504850","Total - Single and multiple mother tongue responses","Total - Age","Men+","Count","Spanish","2016 to 2021","","0","units","0","","127.1.1.2.1.160.10","55","","","","0"
"2021","Grande Prairie (CA), Alta.","2021S0504850","Total - Single and multiple mother tongue responses","Total - Age","Men+","Count","Yoruba","2016 to 2021","","0","units","0","","127.1.1.2.1.189.10","10","","","","0"
"2021","Grande Prairie (CA), Alta.","2021S0504850","Total - Single and multiple mother tongue responses","Total - Age","Men+","Count","Mandarin","2016 to 2021","","0","units","0","","127.1.1.2.1.203.10","10","","","","0"
"2021","Grande Prairie (CA), Alta.","2021S0504850","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Total - Mother tongue","2016 to 2021","","0","units","0","","127.1.1.3.1.1.10","1355","","","","0"
"2021","Grande Prairie (CA), Alta.","2021S0504850","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","English","2016 to 2021","","0","units","0","","127.1.1.3.1.3.10","425","","","","0"
"2021","Grande Prairie (CA), Alta.","2021S0504850","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","French","2016 to 2021","","0","units","0","","127.1.1.3.1.4.10","15","","","","0"
"2021","Grande Prairie (CA), Alta.","2021S0504850","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Oromo","2016 to 2021","","0","units","0","","127.1.1.3.1.19.10","10","","","","0"
"2021","Grande Prairie (CA), Alta.","2021S0504850","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Arabic","2016 to 2021","","0","units","0","","127.1.1.3.1.24.10","50","","","","0"
"2021","Grande Prairie (CA), Alta.","2021S0504850","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Tigrigna","2016 to 2021","","0","units","0","","127.1.1.3.1.32.10","10","","","","0"
"2021","Grande Prairie (CA), Alta.","2021S0504850","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Bisaya, n.o.s.","2016 to 2021","","0","units","0","","127.1.1.3.1.40.10","15","","","","0"
"2021","Grande Prairie (CA), Alta.","2021S0504850","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Hiligaynon","2016 to 2021","","0","units","0","","127.1.1.3.1.43.10","10","","","","0"
"2021","Grande Prairie (CA), Alta.","2021S0504850","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Ilocano","2016 to 2021","","0","units","0","","127.1.1.3.1.44.10","70","","","","0"
"2021","Grande Prairie (CA), Alta.","2021S0504850","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Tagalog (Pilipino, Filipino)","2016 to 2021","","0","units","0","","127.1.1.3.1.54.10","560","","","","0"
"2021","Grande Prairie (CA), Alta.","2021S0504850","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Malayalam","2016 to 2021","","0","units","0","","127.1.1.3.1.67.10","25","","","","0"
"2021","Grande Prairie (CA), Alta.","2021S0504850","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Slavic languages","2016 to 2021","","0","units","0","","127.1.1.3.1.81.10","25","","","","0"
"2021","Grande Prairie (CA), Alta.","2021S0504850","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Russian","2016 to 2021","","0","units","0","","127.1.1.3.1.87.10","10","","","","0"
"2021","Grande Prairie (CA), Alta.","2021S0504850","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Gujarati","2016 to 2021","","0","units","0","","127.1.1.3.1.128.10","25","","","","0"
"2021","Grande Prairie (CA), Alta.","2021S0504850","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Hindi","2016 to 2021","","0","units","0","","127.1.1.3.1.129.10","30","","","","0"
"2021","Grande Prairie (CA), Alta.","2021S0504850","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Punjabi (Panjabi)","2016 to 2021","","0","units","0","","127.1.1.3.1.138.10","85","","","","0"
"2021","Grande Prairie (CA), Alta.","2021S0504850","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Spanish","2016 to 2021","","0","units","0","","127.1.1.3.1.160.10","65","","","","0"
"2021","Grande Prairie (CA), Alta.","2021S0504850","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Igbo","2016 to 2021","","0","units","0","","127.1.1.3.1.175.10","10","","","","0"
"2021","Grande Prairie (CA), Alta.","2021S0504850","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Yoruba","2016 to 2021","","0","units","0","","127.1.1.3.1.189.10","10","","","","0"
"2021","Grande Prairie (CA), Alta.","2021S0504850","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Mandarin","2016 to 2021","","0","units","0","","127.1.1.3.1.203.10","20","","","","0"
"2021","Grande Prairie (CA), Alta.","2021S0504850","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Min Nan (Chaochow, Teochow, Fukien, Taiwanese)","2016 to 2021","","0","units","0","","127.1.1.3.1.205.10","10","","","","0"
"2021","High River (CA), Alta.","2021S0504821","Total - Single and multiple mother tongue responses","Total - Age","Men+","Count","Total - Mother tongue","2016 to 2021","","0","units","0","","128.1.1.2.1.1.10","365","","","","0"
"2021","High River (CA), Alta.","2021S0504821","Total - Single and multiple mother tongue responses","Total - Age","Men+","Count","English","2016 to 2021","","0","units","0","","128.1.1.2.1.3.10","145","","","","0"
"2021","High River (CA), Alta.","2021S0504821","Total - Single and multiple mother tongue responses","Total - Age","Men+","Count","Cebuano","2016 to 2021","","0","units","0","","128.1.1.2.1.41.10","15","","","","0"
"2021","High River (CA), Alta.","2021S0504821","Total - Single and multiple mother tongue responses","Total - Age","Men+","Count","Tagalog (Pilipino, Filipino)","2016 to 2021","","0","units","0","","128.1.1.2.1.54.10","175","","","","0"
"2021","High River (CA), Alta.","2021S0504821","Total - Single and multiple mother tongue responses","Total - Age","Men+","Count","Austronesian languages, n.i.e.","2016 to 2021","","0","units","0","","128.1.1.2.1.56.10","10","","","","0"
"2021","High River (CA), Alta.","2021S0504821","Total - Single and multiple mother tongue responses","Total - Age","Men+","Count","Sinhala (Sinhalese)","2016 to 2021","","0","units","0","","128.1.1.2.1.141.10","10","","","","0"
"2021","High River (CA), Alta.","2021S0504821","Total - Single and multiple mother tongue responses","Total - Age","Men+","Count","Spanish","2016 to 2021","","0","units","0","","128.1.1.2.1.160.10","15","","","","0"
"2021","High River (CA), Alta.","2021S0504821","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Total - Mother tongue","2016 to 2021","","0","units","0","","128.1.1.3.1.1.10","380","","","","0"
"2021","High River (CA), Alta.","2021S0504821","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","English","2016 to 2021","","0","units","0","","128.1.1.3.1.3.10","120","","","","0"
"2021","High River (CA), Alta.","2021S0504821","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Arabic","2016 to 2021","","0","units","0","","128.1.1.3.1.24.10","15","","","","0"
"2021","High River (CA), Alta.","2021S0504821","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Bikol","2016 to 2021","","0","units","0","","128.1.1.3.1.39.10","10","","","","0"
"2021","High River (CA), Alta.","2021S0504821","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Cebuano","2016 to 2021","","0","units","0","","128.1.1.3.1.41.10","20","","","","0"
"2021","High River (CA), Alta.","2021S0504821","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Hiligaynon","2016 to 2021","","0","units","0","","128.1.1.3.1.43.10","15","","","","0"
"2021","High River (CA), Alta.","2021S0504821","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Tagalog (Pilipino, Filipino)","2016 to 2021","","0","units","0","","128.1.1.3.1.54.10","155","","","","0"
"2021","High River (CA), Alta.","2021S0504821","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Austronesian languages, n.i.e.","2016 to 2021","","0","units","0","","128.1.1.3.1.56.10","20","","","","0"
"2021","High River (CA), Alta.","2021S0504821","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Portuguese","2016 to 2021","","0","units","0","","128.1.1.3.1.158.10","10","","","","0"
"2021","High River (CA), Alta.","2021S0504821","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Spanish","2016 to 2021","","0","units","0","","128.1.1.3.1.160.10","20","","","","0"
"2021","Lacombe (CA), Alta.","2021S0504832","Total - Single and multiple mother tongue responses","Total - Age","Men+","Count","Total - Mother tongue","2016 to 2021","","0","units","0","","129.1.1.2.1.1.10","200","","","","0"
"2021","Lacombe (CA), Alta.","2021S0504832","Total - Single and multiple mother tongue responses","Total - Age","Men+","Count","English","2016 to 2021","","0","units","0","","129.1.1.2.1.3.10","80","","","","0"
"2021","Lacombe (CA), Alta.","2021S0504832","Total - Single and multiple mother tongue responses","Total - Age","Men+","Count","Arabic","2016 to 2021","","0","units","0","","129.1.1.2.1.24.10","10","","","","0"
"2021","Lacombe (CA), Alta.","2021S0504832","Total - Single and multiple mother tongue responses","Total - Age","Men+","Count","Cebuano","2016 to 2021","","0","units","0","","129.1.1.2.1.41.10","10","","","","0"
"2021","Lacombe (CA), Alta.","2021S0504832","Total - Single and multiple mother tongue responses","Total - Age","Men+","Count","Tagalog (Pilipino, Filipino)","2016 to 2021","","0","units","0","","129.1.1.2.1.54.10","110","","","","0"
"2021","Lacombe (CA), Alta.","2021S0504832","Total - Single and multiple mother tongue responses","Total - Age","Men+","Count","Kurdish","2016 to 2021","","0","units","0","","129.1.1.2.1.146.10","20","","","","0"
"2021","Lacombe (CA), Alta.","2021S0504832","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Total - Mother tongue","2016 to 2021","","0","units","0","","129.1.1.3.1.1.10","260","","","","0"
"2021","Lacombe (CA), Alta.","2021S0504832","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","English","2016 to 2021","","0","units","0","","129.1.1.3.1.3.10","155","","","","0"
"2021","Lacombe (CA), Alta.","2021S0504832","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Arabic","2016 to 2021","","0","units","0","","129.1.1.3.1.24.10","10","","","","0"
"2021","Lacombe (CA), Alta.","2021S0504832","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Cebuano","2016 to 2021","","0","units","0","","129.1.1.3.1.41.10","15","","","","0"
"2021","Lacombe (CA), Alta.","2021S0504832","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Tagalog (Pilipino, Filipino)","2016 to 2021","","0","units","0","","129.1.1.3.1.54.10","110","","","","0"
